"","Datum","Warengruppe","Umsatz","wochentag","jahreszeit","holiday","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","spl"
"3630",2014-07-29,3,287.894788588307,"Tuesday","Sommer",FALSE,NA,0,25.35,10,NA,TRUE
"3631",2014-07-30,3,322.875881063173,"Wednesday","Sommer",FALSE,NA,6,22.925,12,NA,TRUE
"3632",2014-07-31,3,309.079343268278,"Thursday","Sommer",FALSE,NA,3,22.4375,12,21,TRUE
"3633",2014-08-01,3,319.500774930285,"Friday","Sommer",FALSE,NA,1,26.725,8,NA,TRUE
"3634",2014-08-02,3,371.317889627818,"Saturday","Sommer",FALSE,NA,2,26.0875,12,NA,TRUE
"3635",2014-08-04,3,297.367760654552,"Monday","Sommer",FALSE,NA,6,22.5125,8,NA,TRUE
"3636",2014-08-06,3,445.601241556296,"Wednesday","Sommer",FALSE,NA,0,22.825,10,NA,TRUE
"3637",2014-08-08,3,403.367070559787,"Friday","Sommer",FALSE,NA,3,22.725,8,NA,TRUE
"3638",2014-08-09,3,421.552973897958,"Saturday","Sommer",FALSE,NA,6,20.1,17,61,TRUE
"3639",2014-08-10,3,361.157964082022,"Sunday","Sommer",FALSE,NA,6,23.1,12,NA,TRUE
"3640",2014-08-12,3,358.729401264242,"Tuesday","Sommer",FALSE,NA,5,16.9125,12,95,TRUE
"3641",2014-08-13,3,333.616342702918,"Wednesday","Sommer",FALSE,NA,2,20.9375,10,NA,TRUE
"3642",2014-08-14,3,339.910400493007,"Thursday","Sommer",FALSE,NA,7,18.05,10,65,TRUE
"3643",2014-08-18,3,452.006265844125,"Monday","Sommer",FALSE,NA,6,15.2,15,61,TRUE
"3644",2014-08-19,3,292.31803993042,"Tuesday","Sommer",FALSE,NA,6,14.0875,12,61,TRUE
"3645",2014-08-20,3,266.702414649788,"Wednesday","Sommer",FALSE,NA,5,15.675,17,21,TRUE
"3646",2014-08-21,3,328.98244802647,"Thursday","Sommer",FALSE,NA,5,16.2625,11,21,TRUE
"3647",2014-08-24,3,363.974117037647,"Sunday","Sommer",FALSE,NA,3,16.3125,20,21,TRUE
"3648",2014-08-25,3,253.32067905636,"Monday","Sommer",FALSE,NA,5,14.7875,13,65,TRUE
"3649",2014-08-26,3,212.353122239622,"Tuesday","Sommer",FALSE,NA,3,17.325,7,NA,TRUE
"3650",2014-08-27,3,203.47656887381,"Wednesday","Sommer",FALSE,NA,1,19.875,9,NA,TRUE
"3651",2014-08-28,3,251.865349600569,"Thursday","Sommer",FALSE,NA,0,19.75,9,0,TRUE
"3652",2014-08-29,3,256.780128275747,"Friday","Sommer",FALSE,NA,5,19.125,12,63,TRUE
"3653",2014-08-30,3,295.555330754378,"Saturday","Sommer",FALSE,NA,7,17.75,9,61,TRUE
"3654",2014-08-31,3,253.800184477715,"Sunday","Sommer",FALSE,NA,7,16.375,8,21,TRUE
"3655",2014-09-01,3,226.543273328489,"Monday","Herbst",FALSE,NA,7,17.875,12,61,TRUE
"3656",2014-09-02,3,240.285480333537,"Tuesday","Herbst",FALSE,NA,2,18.375,13,NA,TRUE
"3657",2014-09-03,3,234.738745605959,"Wednesday","Herbst",FALSE,NA,2,18.75,13,NA,TRUE
"3658",2014-09-04,3,223.143360976669,"Thursday","Herbst",FALSE,NA,0,20,15,NA,TRUE
"3659",2014-09-06,3,250.55328368274,"Saturday","Herbst",FALSE,NA,2,24,5,NA,TRUE
"3660",2014-09-07,3,268.503120177705,"Sunday","Herbst",FALSE,NA,5,20,6,21,TRUE
"3661",2014-09-08,3,181.481306520206,"Monday","Herbst",FALSE,NA,4,17.375,12,21,TRUE
"3662",2014-09-10,3,166.415961416606,"Wednesday","Herbst",FALSE,NA,2,18.625,12,NA,TRUE
"3663",2014-09-12,3,163.496291050293,"Friday","Herbst",FALSE,NA,1,18.25,11,NA,TRUE
"3664",2014-09-13,3,202.680233069363,"Saturday","Herbst",FALSE,NA,7,17,12,NA,TRUE
"3665",2014-09-14,3,225.776419048427,"Sunday","Herbst",FALSE,NA,7,17.625,14,61,TRUE
"3666",2014-09-16,3,158.588637787684,"Tuesday","Herbst",FALSE,NA,0,20.125,13,NA,TRUE
"3667",2014-09-17,3,141.710275930971,"Wednesday","Herbst",FALSE,NA,1,19.875,18,NA,TRUE
"3668",2014-09-18,3,153.185621725663,"Thursday","Herbst",FALSE,NA,0,20.5,13,NA,TRUE
"3669",2014-09-19,3,181.192284839408,"Friday","Herbst",FALSE,NA,0,20.75,9,5,TRUE
"3670",2014-09-20,3,238.229987099986,"Saturday","Herbst",FALSE,NA,3,19.375,7,10,TRUE
"3671",2014-09-21,3,252.012812670797,"Sunday","Herbst",FALSE,NA,4,17,15,21,TRUE
"3672",2014-09-22,3,154.947972943461,"Monday","Herbst",FALSE,NA,6,13,17,21,TRUE
"3673",2014-09-24,3,152.306301086813,"Wednesday","Herbst",FALSE,NA,7,15.375,10,63,TRUE
"3674",2014-09-25,3,143.336816393684,"Thursday","Herbst",FALSE,NA,7,14.5,17,61,TRUE
"3675",2014-09-26,3,144.769725122993,"Friday","Herbst",FALSE,NA,7,16.75,13,61,TRUE
"3676",2014-09-29,3,159.611110099364,"Monday","Herbst",FALSE,NA,6,18.125,6,NA,TRUE
"3677",2014-09-30,3,171.708864102195,"Tuesday","Herbst",FALSE,NA,7,16.5,5,61,TRUE
"3678",2014-10-01,3,150.620021574618,"Wednesday","Herbst",FALSE,NA,6,17.75,6,10,TRUE
"3679",2014-10-02,3,164.42041516337,"Thursday","Herbst",FALSE,NA,6,18,6,NA,TRUE
"3680",2014-10-03,3,269.827117830639,"Friday","Herbst",TRUE,NA,3,20,6,10,TRUE
"3681",2014-10-05,3,233.405843203076,"Sunday","Herbst",FALSE,NA,1,16.25,7,NA,TRUE
"3682",2014-10-07,3,220.541484826612,"Tuesday","Herbst",FALSE,NA,7,13,10,65,TRUE
"3683",2014-10-08,3,265.681560003117,"Wednesday","Herbst",FALSE,NA,6,14.125,10,61,TRUE
"3684",2014-10-09,3,221.056406388694,"Thursday","Herbst",FALSE,NA,5,17.875,10,NA,TRUE
"3685",2014-10-10,3,240.813212235927,"Friday","Herbst",FALSE,NA,4,16.375,10,NA,TRUE
"3686",2014-10-11,3,268.913132488207,"Saturday","Herbst",FALSE,NA,3,17,5,NA,TRUE
"3687",2014-10-12,3,285.661904186498,"Sunday","Herbst",FALSE,NA,5,15.125,7,20,TRUE
"3688",2014-10-13,3,199.088646650562,"Monday","Herbst",FALSE,NA,7,12.625,12,63,TRUE
"3689",2014-10-15,3,218.845884805721,"Wednesday","Herbst",FALSE,NA,7,13.875,6,21,TRUE
"3690",2014-10-16,3,208.715269211929,"Thursday","Herbst",FALSE,NA,7,13.5,6,61,TRUE
"3691",2014-10-17,3,192.376184914232,"Friday","Herbst",FALSE,NA,7,14.375,10,65,TRUE
"3692",2014-10-19,3,234.530195285563,"Sunday","Herbst",FALSE,NA,7,17.375,13,95,TRUE
"3693",2014-10-21,3,184.643705972007,"Tuesday","Herbst",FALSE,NA,7,12.5,9,63,TRUE
"3694",2014-10-22,3,165.295512198228,"Wednesday","Herbst",FALSE,NA,6,13,12,0,TRUE
"3695",2014-10-23,3,153.061273429423,"Thursday","Herbst",FALSE,NA,6,13.125,7,0,TRUE
"3696",2014-10-24,3,187.233285079945,"Friday","Herbst",FALSE,NA,7,13.5,9,NA,TRUE
"3697",2014-10-28,3,271.450402165107,"Tuesday","Herbst",FALSE,NA,0,13.875,8,NA,TRUE
"3698",2014-10-29,3,209.32399744082,"Wednesday","Herbst",FALSE,NA,7,8.375,7,20,TRUE
"3699",2014-11-01,3,266.527079383546,"Saturday","Herbst",FALSE,NA,2,16.5,8,0,TRUE
"3700",2014-11-02,3,273.830726677708,"Sunday","Herbst",FALSE,NA,3,15.375,10,21,TRUE
"3701",2014-11-04,3,154.085370382359,"Tuesday","Herbst",FALSE,NA,7,11.625,8,61,TRUE
"3702",2014-11-07,3,147.571392484558,"Friday","Herbst",FALSE,NA,0,8.625,9,10,TRUE
"3703",2014-11-08,3,228.618970821628,"Saturday","Herbst",FALSE,NA,6,10.25,8,NA,TRUE
"3704",2014-11-09,3,299.926171597523,"Sunday","Herbst",FALSE,NA,3,10.625,8,NA,TRUE
"3705",2014-11-10,3,135.031553992339,"Monday","Herbst",FALSE,NA,6,8.75,7,61,TRUE
"3706",2014-11-11,3,120.901976854138,"Tuesday","Herbst",FALSE,NA,2,8.625,7,10,TRUE
"3707",2014-11-12,3,118.807593053289,"Wednesday","Herbst",FALSE,NA,7,9.75,10,10,TRUE
"3708",2014-11-13,3,141.896558357674,"Thursday","Herbst",FALSE,NA,7,10.75,4,28,TRUE
"3709",2014-11-14,3,120.276344081256,"Friday","Herbst",FALSE,NA,7,10.75,10,10,TRUE
"3710",2014-11-16,3,201.424733292503,"Sunday","Herbst",FALSE,NA,7,8,14,61,TRUE
"3711",2014-11-19,3,116.091362635133,"Wednesday","Herbst",FALSE,NA,7,8.5,11,61,TRUE
"3712",2014-11-21,3,154.17927135207,"Friday","Herbst",FALSE,NA,6,6.5,5,61,TRUE
"3713",2014-11-22,3,185.123069490112,"Saturday","Herbst",FALSE,NA,7,5.75,9,61,TRUE
"3714",2014-11-23,3,260.295502050464,"Sunday","Herbst",FALSE,NA,6,6.75,7,21,TRUE
"3715",2014-11-24,3,144.604223952278,"Monday","Herbst",FALSE,NA,3,9.375,10,0,TRUE
"3716",2014-11-25,3,162.109721535091,"Tuesday","Herbst",FALSE,NA,0,6.875,4,0,TRUE
"3717",2014-11-27,3,133.929603775867,"Thursday","Herbst",FALSE,NA,0,4.5,10,10,TRUE
"3718",2014-11-29,3,180.203086819412,"Saturday","Herbst",FALSE,NA,8,1,10,5,TRUE
"3719",2014-12-01,3,119.427926175146,"Monday","Winter",FALSE,NA,7,-2,13,10,TRUE
"3720",2014-12-02,3,114.344792372048,"Tuesday","Winter",FALSE,NA,8,-3,7,10,TRUE
"3721",2014-12-03,3,107.966860484541,"Wednesday","Winter",FALSE,NA,7,0.625,10,10,TRUE
"3722",2014-12-04,3,118.980588328359,"Thursday","Winter",FALSE,NA,8,3.75,9,61,TRUE
"3723",2014-12-05,3,102.714262360814,"Friday","Winter",FALSE,NA,7,2,7,61,TRUE
"3724",2014-12-06,3,137.072212637344,"Saturday","Winter",FALSE,NA,2,5.75,7,10,TRUE
"3725",2014-12-09,3,110.188826181187,"Tuesday","Winter",FALSE,NA,8,2.125,9,45,TRUE
"3726",2014-12-10,3,95.9446077675599,"Wednesday","Winter",FALSE,NA,5,4.875,13,61,TRUE
"3727",2014-12-11,3,86.8158104283075,"Thursday","Winter",FALSE,NA,7,4,12,95,TRUE
"3728",2014-12-12,3,87.4546226090543,"Friday","Winter",FALSE,NA,7,7.25,18,61,TRUE
"3729",2014-12-14,3,199.263307540614,"Sunday","Winter",FALSE,NA,4,3.5,9,10,TRUE
"3730",2014-12-18,3,98.9204200179679,"Thursday","Winter",FALSE,NA,7,10,11,61,TRUE
"3731",2014-12-19,3,82.7764794714156,"Friday","Winter",FALSE,NA,5,8.125,15,61,TRUE
"3732",2014-12-20,3,136.332087094635,"Saturday","Winter",FALSE,NA,6,5.375,24,21,TRUE
"3733",2014-12-22,3,121.78829220581,"Monday","Winter",FALSE,NA,7,9.75,21,63,TRUE
"3734",2014-12-24,3,100.716513467206,"Wednesday","Winter",TRUE,NA,5,7.75,21,61,TRUE
"3735",2014-12-27,3,184.816622133556,"Saturday","Winter",FALSE,NA,3,-0.25,8,NA,TRUE
"3736",2014-12-30,3,204.843887483445,"Tuesday","Winter",FALSE,NA,7,5.25,9,21,TRUE
"3737",2015-01-03,3,170.963077720877,"Saturday","Winter",FALSE,NA,7,4.875,25,69,TRUE
"3738",2015-01-04,3,202.305946358765,"Sunday","Winter",FALSE,NA,0,4.75,15,NA,TRUE
"3739",2015-01-06,3,125.356639510072,"Tuesday","Winter",FALSE,NA,8,3.625,8,10,TRUE
"3740",2015-01-09,3,111.936085655585,"Friday","Winter",FALSE,NA,6,7.5,25,63,TRUE
"3741",2015-01-10,3,122.265690196784,"Saturday","Winter",FALSE,NA,6,10,28,61,TRUE
"3742",2015-01-11,3,184.229098838524,"Sunday","Winter",FALSE,NA,5,4.25,23,61,TRUE
"3743",2015-01-12,3,103.980091719935,"Monday","Winter",FALSE,NA,7,7.5,19,61,TRUE
"3744",2015-01-14,3,99.415923686111,"Wednesday","Winter",FALSE,NA,6,3.125,16,71,TRUE
"3745",2015-01-15,3,79.0898875141396,"Thursday","Winter",FALSE,NA,7,6.75,14,61,TRUE
"3746",2015-01-17,3,144.697761867106,"Saturday","Winter",FALSE,NA,1,4.25,12,21,TRUE
"3747",2015-01-18,3,181.247790389923,"Sunday","Winter",FALSE,NA,8,2,9,61,TRUE
"3748",2015-01-19,3,106.522532414392,"Monday","Winter",FALSE,NA,7,1,5,71,TRUE
"3749",2015-01-20,3,115.880593765192,"Tuesday","Winter",FALSE,NA,7,-0.375,4,77,TRUE
"3750",2015-01-22,3,113.37969263442,"Thursday","Winter",FALSE,NA,7,-1.375,3,49,TRUE
"3751",2015-01-23,3,99.976780581078,"Friday","Winter",FALSE,NA,8,-1.25,5,20,TRUE
"3752",2015-01-24,3,133.804409424965,"Saturday","Winter",FALSE,NA,7,-0.5,10,71,TRUE
"3753",2015-01-25,3,182.842935108665,"Sunday","Winter",FALSE,NA,6,2.875,6,NA,TRUE
"3754",2015-01-26,3,94.8677658759417,"Monday","Winter",FALSE,NA,7,3.375,10,61,TRUE
"3755",2015-01-29,3,130.868669740543,"Thursday","Winter",FALSE,NA,7,1.5,12,75,TRUE
"3756",2015-01-30,3,159.093345754654,"Friday","Winter",FALSE,NA,7,1.125,6,NA,TRUE
"3757",2015-01-31,3,168.031157476338,"Saturday","Winter",FALSE,NA,7,-2.375,7,49,TRUE
"3758",2015-02-02,3,117.759219302661,"Monday","Winter",FALSE,NA,6,1,10,22,TRUE
"3759",2015-02-03,3,117.984827108186,"Tuesday","Winter",FALSE,NA,7,-1,10,77,TRUE
"3760",2015-02-04,3,92.2056862044036,"Wednesday","Winter",FALSE,NA,6,-1.875,9,0,TRUE
"3761",2015-02-05,3,78.9008139226001,"Thursday","Winter",FALSE,NA,5,0.75,10,22,TRUE
"3762",2015-02-06,3,115.704976585312,"Friday","Winter",FALSE,NA,2,-0.5,6,22,TRUE
"3763",2015-02-07,3,140.836707362583,"Saturday","Winter",FALSE,NA,7,4.125,18,20,TRUE
"3764",2015-02-08,3,178.816699756959,"Sunday","Winter",FALSE,NA,1,3.375,14,NA,TRUE
"3765",2015-02-09,3,79.404680687591,"Monday","Winter",FALSE,NA,7,6.875,13,61,TRUE
"3766",2015-02-10,3,103.738973554113,"Tuesday","Winter",FALSE,NA,7,7.625,11,NA,TRUE
"3767",2015-02-11,3,99.6609741429996,"Wednesday","Winter",FALSE,NA,8,4,5,NA,TRUE
"3768",2015-02-13,3,106.163072731659,"Friday","Winter",FALSE,NA,8,1.25,6,10,TRUE
"3769",2015-02-14,3,143.371302913962,"Saturday","Winter",FALSE,NA,7,1.625,9,28,TRUE
"3770",2015-02-15,3,173.243830006668,"Sunday","Winter",FALSE,NA,7,3.125,16,10,TRUE
"3771",2015-02-16,3,126.326268412728,"Monday","Winter",FALSE,NA,8,2,9,10,TRUE
"3772",2015-02-17,3,113.350935013155,"Tuesday","Winter",FALSE,NA,6,1.125,7,45,TRUE
"3773",2015-02-18,3,81.7131255419403,"Wednesday","Winter",FALSE,NA,3,5.5,12,10,TRUE
"3774",2015-02-19,3,96.8477619511367,"Thursday","Winter",FALSE,NA,0,6.25,13,5,TRUE
"3775",2015-02-20,3,106.086454562447,"Friday","Winter",FALSE,NA,8,3.875,11,71,TRUE
"3776",2015-02-23,3,94.7593504073171,"Monday","Winter",FALSE,NA,7,4.5,12,61,TRUE
"3777",2015-02-25,3,104.962981551613,"Wednesday","Winter",FALSE,NA,5,5.875,10,NA,TRUE
"3778",2015-02-27,3,107.787737695716,"Friday","Winter",FALSE,NA,7,4.5,9,61,TRUE
"3779",2015-02-28,3,131.146672361349,"Saturday","Winter",FALSE,NA,3,5.625,10,0,TRUE
"3780",2015-03-01,3,174.178021471163,"Sunday","Frueling",FALSE,NA,7,6.75,15,61,TRUE
"3781",2015-03-02,3,82.7182341803118,"Monday","Frueling",FALSE,NA,6,5.125,23,61,TRUE
"3782",2015-03-03,3,77.4418733695842,"Tuesday","Frueling",FALSE,NA,6,5,14,61,TRUE
"3783",2015-03-04,3,102.301053538414,"Wednesday","Frueling",FALSE,NA,6,5,18,61,TRUE
"3784",2015-03-06,3,121.559740836917,"Friday","Frueling",FALSE,NA,7,8.125,12,20,TRUE
"3785",2015-03-07,3,116.290165013612,"Saturday","Frueling",FALSE,NA,7,10.125,13,0,TRUE
"3786",2015-03-08,3,177.593434050659,"Sunday","Frueling",FALSE,NA,0,14,12,NA,TRUE
"3787",2015-03-09,3,80.1311749505893,"Monday","Frueling",FALSE,NA,4,8.375,6,NA,TRUE
"3788",2015-03-10,3,130.325454800002,"Tuesday","Frueling",FALSE,NA,3,9.5,13,10,TRUE
"3789",2015-03-11,3,102.068111666797,"Wednesday","Frueling",FALSE,NA,0,9.125,12,NA,TRUE
"3790",2015-03-13,3,100.192312221242,"Friday","Frueling",FALSE,NA,6,4.875,15,NA,TRUE
"3791",2015-03-14,3,137.39060848102,"Saturday","Frueling",FALSE,NA,7,5.125,15,NA,TRUE
"3792",2015-03-15,3,119.54516706624,"Sunday","Frueling",FALSE,NA,7,5.75,13,21,TRUE
"3793",2015-03-16,3,104.061780753424,"Monday","Frueling",FALSE,NA,2,8.625,13,10,TRUE
"3794",2015-03-19,3,76.0556430358186,"Thursday","Frueling",FALSE,NA,0,10.375,9,0,TRUE
"3795",2015-03-20,3,94.5632337202022,"Friday","Frueling",FALSE,NA,7,5,9,45,TRUE
"3796",2015-03-21,3,128.118006311446,"Saturday","Frueling",FALSE,NA,7,4.5,21,61,TRUE
"3797",2015-03-22,3,124.288818099514,"Sunday","Frueling",FALSE,NA,0,4.375,8,NA,TRUE
"3798",2015-03-23,3,97.7709681259075,"Monday","Frueling",FALSE,NA,0,7.75,12,NA,TRUE
"3799",2015-03-26,3,93.3229257148621,"Thursday","Frueling",FALSE,NA,7,7.125,9,0,TRUE
"3800",2015-03-27,3,117.875796154693,"Friday","Frueling",FALSE,NA,7,7,7,61,TRUE
"3801",2015-03-28,3,145.979562367808,"Saturday","Frueling",FALSE,NA,7,8.5,10,NA,TRUE
"3802",2015-03-29,3,140.02511297781,"Sunday","Frueling",FALSE,NA,7,8.25,12,61,TRUE
"3803",2015-03-30,3,101.685038768879,"Monday","Frueling",FALSE,NA,6,6.5,29,61,TRUE
"3804",2015-03-31,3,79.3577018316481,"Tuesday","Frueling",FALSE,NA,7,6.375,35,61,TRUE
"3805",2015-04-01,3,151.109608356409,"Wednesday","Frueling",FALSE,NA,4,5,24,22,TRUE
"3806",2015-04-02,3,183.215551302075,"Thursday","Frueling",FALSE,NA,6,6.5,19,61,TRUE
"3807",2015-04-05,3,243.89821522098,"Sunday","Frueling",FALSE,NA,3,8.625,11,NA,TRUE
"3808",2015-04-06,3,232.926035642952,"Monday","Frueling",TRUE,NA,0,7.75,10,NA,TRUE
"3809",2015-04-07,3,139.741645956969,"Tuesday","Frueling",FALSE,NA,7,7.75,14,61,TRUE
"3810",2015-04-08,3,134.171856017115,"Wednesday","Frueling",FALSE,NA,2,12,11,NA,TRUE
"3811",2015-04-09,3,144.665453378248,"Thursday","Frueling",FALSE,NA,2,11.875,7,0,TRUE
"3812",2015-04-10,3,176.191631914365,"Friday","Frueling",FALSE,NA,1,14.125,8,5,TRUE
"3813",2015-04-11,3,241.954245467709,"Saturday","Frueling",FALSE,NA,2,16.75,14,61,TRUE
"3814",2015-04-13,3,115.775782324593,"Monday","Frueling",FALSE,NA,4,8.875,21,61,TRUE
"3815",2015-04-14,3,114.709486133908,"Tuesday","Frueling",FALSE,NA,7,10.75,17,61,TRUE
"3816",2015-04-15,3,77.9760319762046,"Wednesday","Frueling",FALSE,NA,0,15.5,19,5,TRUE
"3817",2015-04-16,3,80.6127984834301,"Thursday","Frueling",FALSE,NA,6,9.375,16,21,TRUE
"3818",2015-04-17,3,95.874962983171,"Friday","Frueling",FALSE,NA,0,10.5,15,NA,TRUE
"3819",2015-04-18,3,147.280675283552,"Saturday","Frueling",FALSE,NA,0,10.875,8,NA,TRUE
"3820",2015-04-20,3,91.0940508208695,"Monday","Frueling",FALSE,NA,0,14.25,9,NA,TRUE
"3821",2015-04-21,3,102.899554988628,"Tuesday","Frueling",FALSE,NA,0,14.625,17,5,TRUE
"3822",2015-04-22,3,95.2336165638254,"Wednesday","Frueling",FALSE,NA,0,12.125,7,NA,TRUE
"3823",2015-04-23,3,106.231696176478,"Thursday","Frueling",FALSE,NA,1,13.625,12,NA,TRUE
"3824",2015-04-25,3,129.196066694569,"Saturday","Frueling",FALSE,NA,7,13.75,8,63,TRUE
"3825",2015-04-26,3,112.950650114719,"Sunday","Frueling",FALSE,NA,8,7,11,61,TRUE
"3826",2015-04-27,3,114.70001375553,"Monday","Frueling",FALSE,NA,4,10.125,11,NA,TRUE
"3827",2015-04-29,3,129.552575416168,"Wednesday","Frueling",FALSE,NA,5,12.625,12,NA,TRUE
"3828",2015-04-30,3,116.009163395934,"Thursday","Frueling",FALSE,NA,6,11.375,10,61,TRUE
"3829",2015-05-02,3,216.662099390377,"Saturday","Frueling",FALSE,NA,3,11,12,0,TRUE
"3830",2015-05-03,3,154.503619536054,"Sunday","Frueling",FALSE,NA,1,14.75,12,61,TRUE
"3831",2015-05-04,3,98.8957608807515,"Monday","Frueling",FALSE,NA,5,15.875,13,21,TRUE
"3832",2015-05-05,3,81.0951589620809,"Tuesday","Frueling",FALSE,NA,4,20,15,95,TRUE
"3833",2015-05-06,3,101.849963136114,"Wednesday","Frueling",FALSE,NA,3,17.125,11,21,TRUE
"3834",2015-05-07,3,91.9617294778322,"Thursday","Frueling",FALSE,NA,6,12,16,21,TRUE
"3835",2015-05-08,3,108.544660936963,"Friday","Frueling",FALSE,NA,2,11.5,11,NA,TRUE
"3836",2015-05-09,3,170.599905877058,"Saturday","Frueling",FALSE,NA,7,13.5,14,61,TRUE
"3837",2015-05-10,3,161.944454769077,"Sunday","Frueling",FALSE,NA,2,12.75,18,0,TRUE
"3838",2015-05-11,3,102.844671644941,"Monday","Frueling",FALSE,NA,0,19.75,11,NA,TRUE
"3839",2015-05-13,3,178.860014594185,"Wednesday","Frueling",FALSE,NA,7,11.875,16,21,TRUE
"3840",2015-05-14,3,164.032004782974,"Thursday","Frueling",TRUE,NA,7,11.25,10,20,TRUE
"3841",2015-05-16,3,223.041083514403,"Saturday","Frueling",FALSE,NA,7,10.5,11,61,TRUE
"3842",2015-05-17,3,174.978926934013,"Sunday","Frueling",FALSE,NA,3,12.625,17,21,TRUE
"3843",2015-05-18,3,123.539420521468,"Monday","Frueling",FALSE,NA,6,11.625,8,61,TRUE
"3844",2015-05-20,3,101.255561525615,"Wednesday","Frueling",FALSE,NA,5,12.25,9,63,TRUE
"3845",2015-05-21,3,124.516554568504,"Thursday","Frueling",FALSE,NA,6,12.625,10,61,TRUE
"3846",2015-05-23,3,234.957626970933,"Saturday","Frueling",FALSE,NA,5,13.375,8,0,TRUE
"3847",2015-05-24,3,238.55018095415,"Sunday","Frueling",FALSE,NA,2,14.375,8,NA,TRUE
"3848",2015-05-26,3,143.902124921962,"Tuesday","Frueling",FALSE,NA,6,13,14,21,TRUE
"3849",2015-05-28,3,141.838393882903,"Thursday","Frueling",FALSE,NA,6,13.125,12,63,TRUE
"3850",2015-05-31,3,167.824076578166,"Sunday","Frueling",FALSE,NA,7,14.5,10,61,TRUE
"3851",2015-06-01,3,116.16860416703,"Monday","Sommer",FALSE,NA,5,14.25,16,NA,TRUE
"3852",2015-06-02,3,132.861613332833,"Tuesday","Sommer",FALSE,NA,7,14.25,14,61,TRUE
"3853",2015-06-03,3,118.973513836699,"Wednesday","Sommer",FALSE,NA,6,15.25,18,21,TRUE
"3854",2015-06-04,3,147.299840903324,"Thursday","Sommer",FALSE,NA,0,16.375,9,0,TRUE
"3855",2015-06-05,3,163.498578067888,"Friday","Sommer",FALSE,NA,0,22.625,9,NA,TRUE
"3856",2015-06-07,3,175.770248988223,"Sunday","Sommer",FALSE,NA,4,16.625,15,NA,TRUE
"3857",2015-06-08,3,151.080049836377,"Monday","Sommer",FALSE,NA,6,14.375,12,NA,TRUE
"3858",2015-06-09,3,140.029285146903,"Tuesday","Sommer",FALSE,NA,3,15.25,8,NA,TRUE
"3859",2015-06-10,3,108.416922856521,"Wednesday","Sommer",FALSE,NA,0,18,7,NA,TRUE
"3860",2015-06-11,3,121.550989282568,"Thursday","Sommer",FALSE,NA,1,16,10,NA,TRUE
"3861",2015-06-12,3,142.809454024055,"Friday","Sommer",FALSE,NA,0,20.25,10,NA,TRUE
"3862",2015-06-13,3,242.025878557973,"Saturday","Sommer",FALSE,NA,6,21.875,12,61,TRUE
"3863",2015-06-15,3,146.513955766517,"Monday","Sommer",FALSE,NA,8,13.625,11,21,TRUE
"3864",2015-06-16,3,115.199444682387,"Tuesday","Sommer",FALSE,NA,7,13.625,14,NA,TRUE
"3865",2015-06-17,3,138.272896315851,"Wednesday","Sommer",FALSE,NA,7,16.5,9,61,TRUE
"3866",2015-06-18,3,132.829460804496,"Thursday","Sommer",FALSE,NA,7,13.25,13,61,TRUE
"3867",2015-06-20,3,220.298734884554,"Saturday","Sommer",FALSE,1,5,17.125,13,NA,TRUE
"3868",2015-06-21,3,206.347777642486,"Sunday","Sommer",FALSE,1,6,15.75,6,NA,TRUE
"3869",2015-06-22,3,183.964615046141,"Monday","Sommer",FALSE,1,5,13.5,8,61,TRUE
"3870",2015-06-23,3,172.407057152837,"Tuesday","Sommer",FALSE,1,5,16.5,10,21,TRUE
"3871",2015-06-24,3,179.618053020787,"Wednesday","Sommer",FALSE,1,8,12.625,14,61,TRUE
"3872",2015-06-25,3,169.658267286,"Thursday","Sommer",FALSE,1,6,17.125,8,21,TRUE
"3873",2015-06-27,3,274.594255311076,"Saturday","Sommer",FALSE,1,7,19.375,16,61,TRUE
"3874",2015-06-28,3,248.020004494018,"Sunday","Sommer",FALSE,1,2,19.875,10,NA,TRUE
"3875",2015-06-29,3,194.136671031459,"Monday","Sommer",FALSE,NA,3,21.5,12,NA,TRUE
"3876",2015-06-30,3,208.082577987922,"Tuesday","Sommer",FALSE,NA,3,20.25,9,NA,TRUE
"3877",2015-07-01,3,197.623339824018,"Wednesday","Sommer",FALSE,NA,0,23.125,13,NA,TRUE
"3878",2015-07-02,3,197.917442499618,"Thursday","Sommer",FALSE,NA,0,27.375,12,NA,TRUE
"3879",2015-07-03,3,160.204702317167,"Friday","Sommer",FALSE,NA,1,25.625,10,NA,TRUE
"3880",2015-07-04,3,247.071452490507,"Saturday","Sommer",FALSE,NA,0,26.5,10,NA,TRUE
"3881",2015-07-08,3,192.61324743982,"Wednesday","Sommer",FALSE,NA,6,16.625,16,63,TRUE
"3882",2015-07-09,3,164.223975843097,"Thursday","Sommer",FALSE,NA,6,14.375,24,61,TRUE
"3883",2015-07-12,3,226.576988477566,"Sunday","Sommer",FALSE,NA,7,19.25,12,61,TRUE
"3884",2015-07-13,3,178.246604676721,"Monday","Sommer",FALSE,NA,6,19.375,11,NA,TRUE
"3885",2015-07-14,3,241.122838912105,"Tuesday","Sommer",FALSE,NA,3,19.625,9,0,TRUE
"3886",2015-07-15,3,239.988521470692,"Wednesday","Sommer",FALSE,NA,3,20.125,14,NA,TRUE
"3887",2015-07-17,3,230.878548082359,"Friday","Sommer",FALSE,NA,4,23.25,12,21,TRUE
